Comments,CommentID,CommentReply,CommentLike,PublishDate,VideoID,MovieDate,MovieLink,CommentDate,Difference
"People that lie about sexual assault should face prison time.  You're taking away years from a person's life and potentially ruining what's left of it afterwards.  On top of that, you are stealing attention away from people that have actually suffered.",UgxB7HzEEFMOVmvfeGF4AaABAg,2,39,2019-05-05T00:54:30Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-05-05,96
I'm famous,UgxshTBPx0JIybtk9BZ4AaABAg,0,3,2019-04-30T18:02:00Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-30,101
اكو عرب بطياره,UgymO9fT_JfpD4mLQNd4AaABAg,0,1,2019-04-27T11:00:18Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-27,104
Well of course there will be Morgan Freeman,Ugw69VoQPIL3TYTDPLR4AaABAg,0,1,2019-04-26T23:02:25Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-26,105
"ok God Freeman is there.
so am gonna watch it",UgwcIGvi6xANtspZJkp4AaABAg,0,3,2019-04-25T22:24:50Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-25,106
Another afro centric film that pushes false narrative.,Ugxgu7R0B7IND14CFo94AaABAg,2,2,2019-04-25T10:35:47Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-25,106
actually looks great. goosebumps,Ugw3l2FmEXpoqBjd3EF4AaABAg,0,4,2019-04-25T08:31:26Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-25,106
The system is broken took a man's freedom,UgwX-tUN5yy3n6Ii0PF4AaABAg,0,21,2019-04-25T08:30:42Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-25,106
This is not a real football. Americans...,UgwnJ3LaX3y-n8UxKkB4AaABAg,1,1,2019-04-25T08:20:22Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-25,106
When he said Football I really thought it was Football not Bloody handegg ......,UgzZHzTxItYbmviUAtB4AaABAg,0,1,2019-04-25T03:13:27Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-25,106
"Guys don""t look: Briana Banks video))",UgxgZqSjQZ6n-sqh7Ld4AaABAg,1,2,2019-04-25T02:37:36Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-25,106
"I will read about him, but I have to be honest when I say I tired of Hollywood making money off of our suffering but not there as we suffer.",Ugwf8MbEG20UtiILv3l4AaABAg,1,4,2019-04-25T01:52:14Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-25,106
I'm looking forward to seeing this,Ugz1Qus10YygMaSuSKB4AaABAg,0,2,2019-04-24T22:47:03Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-24,107
Hardison!,UgwfuDK3DYXxF83H6G14AaABAg,0,1,2019-04-24T22:25:43Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-24,107
this is a football story i can get behiind.,UgzvDRQHCYtUn9VA8It4AaABAg,0,15,2019-04-24T22:23:59Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-24,107
2nd like and 9 view,Ugye8Nhy7vB7V8G08WZ4AaABAg,0,2,2019-04-24T22:08:04Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-24,107
please like for me if you love this clip,UgzLpo1u-M9xshV1GyF4AaABAg,1,2,2019-04-24T22:08:02Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-24,107
first 3:37,UgxqqBOK6RiCUc0a56t4AaABAg,0,0,2019-04-24T22:07:13Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-24,107
first comment and like👉👍👍👌,Ugwou4wC-LqAdBM9YP14AaABAg,1,0,2019-04-24T22:06:35Z,PeaQeOGRqis,2019-08-09,https://www.imdb.com/title/tt3920820/?ref_=adv_li_tt,2019-04-24,107
does anyone know when this will be released on amazon prime CANADA? ive been waiting so long:(,UgxF0qshpGSKewzExlx4AaABAg,0,1,2020-07-19T00:20:46Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-07-19,5
you just need sugar spice & everything nice,Ugz0rtwkNwQM1rdLbix4AaABAg,0,0,2020-06-19T06:13:51Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-06-19,35
"Jonah Hill trans!
 Theon Greyjoy is in for a shock when he finds out what's under the skirt. 🤮",UgyJuJxii7fPcsWxveB4AaABAg,1,0,2020-06-16T22:52:39Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-06-16,38
Why hasn't John Kite got a Welsh accent?,UgwJgJF6QN80pYFZGTl4AaABAg,0,1,2020-06-14T23:39:03Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-06-14,40
haha i started playing this movie thinking i'm watching booksmart and the accent threw me off had to look for the trailer. The lead's accent sounds off,Ugy9fBk0f6qm4z8doRN4AaABAg,0,0,2020-06-03T21:55:42Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-06-03,51
doesnt really sound like a yam yam tbh,UgymnfgidNtzG2ciscR4AaABAg,0,0,2020-05-17T18:31:30Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-05-17,68
This movie would be so much more watchable if the lead actor wasn't so grotesquely obese.,UgwbgYtENh7asgBEbnB4AaABAg,0,1,2020-05-12T16:49:39Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-05-12,73
where is gemma arterton?,UgzS42Wer483Xvp0hzZ4AaABAg,0,0,2020-05-11T09:59:00Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-05-11,74
That's a swell accent,UgybnVfp_2yrSXBq1HR4AaABAg,0,1,2020-05-10T20:59:59Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-05-10,75
tired of all this british fetish movies and dramas...they keep on coming for last few years why?,UgzR3Qn5FKpFSp9wqYd4AaABAg,1,1,2020-05-10T11:12:01Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-05-10,75
i keep thinking she is her brother in drag,UgwMI93r9Svsa6LuiA14AaABAg,0,1,2020-05-09T05:09:46Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-05-09,76
I was born and raised in Wolverhampton and I have to say her accent is bleedin' terrible.,Ugy2wkugVW3N1hD7wON4AaABAg,0,12,2020-05-07T22:01:12Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-05-07,78
Phenomenal!,UgzVgUZSs4Hq1Xa94Ph4AaABAg,0,0,2020-05-01T11:32:50Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-05-01,84
"Her accent is surprisingly not as awful as it could be, definitely agree some bits sound a bit Irish or a bit off

Edit: it got worse, I hope itd the character putting on an accent in some places",UgzivVoareWMVifQELt4AaABAg,0,0,2020-04-20T23:04:12Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-20,95
How has no one mentioned Bjork! That bit was brilliant,Ugx1G5pbcLhc_KngKPR4AaABAg,0,2,2020-04-20T23:03:17Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-20,95
"Ah I thought I recognised her, it was from the What We Do in Shadows series. Not seen Lady Bird yet.",UgxASV1V4uMCRh2MJ_R4AaABAg,0,1,2020-04-20T22:59:23Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-20,95
"Not read the book or Caitlin's papers stuff, but Raised by Wolves is one of my favourite shows and great writing :D",Ugx3lEnrp84vGUL8LK14AaABAg,0,0,2020-04-20T22:55:31Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-20,95
Pretty niche in my opinion,UgySYNVpHF0gcZPsxz94AaABAg,0,0,2020-04-18T18:39:28Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-18,97
I loved her in Booksmart and Lady Bird,UgysVo06r0NDaEH9Wbp4AaABAg,0,1,2020-04-17T17:34:01Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-17,98
1:08 is that theon greyjoy,Ugxq3hcc3CC3GAXyuUR4AaABAg,0,0,2020-04-17T11:23:16Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-17,98
The accent makes it worse,Ugx-45Q4w7TPf35tjjV4AaABAg,0,1,2020-04-12T14:26:43Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-12,103
This looks like shiet!,Ugx7-_b_60ZyORykMz94AaABAg,0,0,2020-04-12T12:24:14Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-12,103
Why theon out here in a ban-,UgzvmQV3h-GXxDzk3Rp4AaABAg,0,1,2020-04-11T18:19:01Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-11,104
Her english accent is TERRIBLE!,UgwhKL7y02o26LMZgCB4AaABAg,0,0,2020-04-11T15:12:42Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-11,104
"I've read the book, really good, I'd highly recommend it. So I hope the movie isn't a massive disappointment.  Can't wait to see it though.",Ugxb0im-zTofAA9MY0B4AaABAg,0,1,2020-04-10T20:19:59Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-10,105
I have seen this film and it is BLOODY BRILLIANT. Can't wait to see it again. Ye will fecking Love it!,UgxaErA-5bvciasBuch4AaABAg,1,0,2020-04-10T19:43:16Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-10,105
Is she supposed to sound like a northerner?,Ugya0MRahUNOpWC7tkh4AaABAg,1,1,2020-04-10T15:28:22Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-10,105
"Finally a movie, where we all can admit our secret crush on Alfie Allen, after GoT.",UgwRpZ6NcKGDCPEYkm94AaABAg,9,51,2020-04-10T13:54:41Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-10,105
Theon!!,Ugypju2HbIHs4otzWDZ4AaABAg,0,4,2020-04-10T12:54:54Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-10,105
A coming of -age- weight movie ....,Ugx0axFNh6ole4C4Ewt4AaABAg,1,3,2020-04-10T06:13:55Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-10,105
Looks really sweet💗,UgwaXdcKA0_c4Au9ZbN4AaABAg,0,0,2020-04-10T00:39:51Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-10,105
didn't click to me,UgwCzaIa9ii2_N6r5YB4AaABAg,0,1,2020-04-09T21:28:30Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
her british accent though,Ugw8Go8tnnqA0KaXjzB4AaABAg,0,1,2020-04-09T16:46:32Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
I love her but she sounds more Irish then wolvo 😭,Ugwu8XJJB6fLqFDcpyt4AaABAg,2,30,2020-04-09T15:36:13Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
this is one of my favourite books ever and I'm so excited to see this adapted into a film!,Ugx4pF-L93yvHc6p6sF4AaABAg,0,8,2020-04-09T14:26:05Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
That accent is going to be hard to get over. It’s pretty distracting,Ugzt9sQ_HRs2ubPSUNx4AaABAg,1,120,2020-04-09T11:07:05Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
"Was lucky enough to see this at the Glasgow Film Festival, and as the trailer shows, her accent isn’t the greatest. It has it’s moments, but is rather inconsistent. That being said, it is a really great movie, and does Moran justice. So if you can, try not to let the somewhat lacklustre accent put you off, and give this film a chance.

Personally, I don’t get why they didn’t just have Helen Monks from Raised By Wolves play the lead, as she basically played Moran in RBW, and we know she has the accent down. But accent aside, Beanie gives a great performance, that is almost charming enough to make up for it.",UgySr3cIHAEOR08RH0N4AaABAg,2,23,2020-04-09T10:22:44Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
Paddy's hair!,Ugzih8wzowU1yihjceh4AaABAg,0,0,2020-04-09T10:09:40Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
she is the queen of coming of age movies,UgzWfS9d49wXFQK_jRl4AaABAg,3,63,2020-04-09T06:02:11Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
wtf is wrong with the accent?,Ugx4J5RoFHuQyx97Kbt4AaABAg,2,3,2020-04-09T03:54:03Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
0:40 Always sunny in Philadelphia  McDoyle’s Sister ?,UgxjqNxW4uD_crKa5xJ4AaABAg,1,1,2020-04-09T01:59:33Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
Oh god that accent,UgwuQCE1vHsu1qtq71N4AaABAg,0,5,2020-04-09T00:58:15Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-09,106
Looks so boring.,UgwqYDc4Endg98qqytx4AaABAg,0,3,2020-04-08T23:55:30Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-08,107
"I love Beanie! But can someone (a local Brit) tell if her English accent is believable?
Sometimes I can't really tell, even when I think it sounded good.",UgxLzsBItOP_v7fk-QN4AaABAg,16,33,2020-04-08T23:03:36Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-08,107
"I see Beanie, I click.",Ugxihhi0OPnXGbvDEIJ4AaABAg,2,16,2020-04-08T22:59:15Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-08,107
ugh this girl again...,Ugyu4hd4ImEN5O4Vm7V4AaABAg,1,3,2020-04-08T22:46:08Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-08,107
Almost Famous 2020,UgxgCNQl3l1tf7hpzJB4AaABAg,4,3,2020-04-08T22:42:34Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-08,107
1st,Ugz9RIzcB-eBzpf-0dV4AaABAg,0,1,2020-04-08T22:31:04Z,eIbcxPy4okQ,2020-07-24,https://www.imdb.com/title/tt4193072/?ref_=adv_li_tt,2020-04-08,107
He was a forgotten actor till now.Good to see Mr Louis again.,UgwaOxEV9A9Z4XELq7h4AaABAg,0,6,2020-10-22T12:09:28Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-10-22,15
"Was this intended for Lifetime TV?
It's naive, a poor treatment of Alzheimer's and terrible depictions of Cuba. It commits the sin of ""tidiness."" The children playing on the street look like they're wearing their costumes for the first time. Every environment looks carefully concocted -- even a guy's ""messy"" apartment has fluffed and chopped accent pillows on the sofa.
The music is good, but the dialogue is horrible and direction is unrealistic.
What nursing home worker only takes care of one patient?
The story sets up the main character as a crusader, with everyone against her. It's just stupid.",UgzKb2FRcAQBPhiVvLd4AaABAg,1,1,2020-10-21T19:31:35Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-10-21,16
I watched this movie. Really enjoyed👍🏼❤,Ugw4VysCu0fJ7UQzMaJ4AaABAg,0,6,2020-10-11T02:34:38Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-10-11,26
Great movie . Cuban jazz makes the soul smile,UgwKGFt4N3H9u38QxQl4AaABAg,0,2,2020-10-06T23:03:50Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-10-06,31
"I really wanted to love this film, but after shelling out $4.99 on Prime to see it, my take is that this film is full of IDEAS about Cuba and Cubans through the lens of a white American writer and a Canadian/Italian director.

This film makes a play for emotional manipulation that sometimes works, and frequently tastes like LifetimeTV soda pop left out overnight. There are wonderful performances by a brilliant cast, but the script lets them down.",UgxT_filklUzaG4iPSV4AaABAg,2,4,2020-10-06T20:14:41Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-10-06,31
Omg need to see this!!!,Ugxif8DAoHY9ql1eXJ94AaABAg,0,3,2020-09-29T22:29:22Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-09-29,38
Bad job of promoting movie.. cant find it anywhere smh...would love to watch it,Ugw5oWGmQwyu4SrR_H94AaABAg,1,5,2020-08-01T04:49:22Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-08-01,97
"Such a gyp.  The Cuban guitar is a ""tres.""  It was used in salsa,  not an acoustic guitar.  Get things right, if you're going to make this movie.",UgzOjgG9YdT2YCTFOa14AaABAg,0,2,2020-07-31T23:59:23Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-07-31,98
yassss I love thissss🥰🥰🥰,UgzmhjmzixH85iACTTx4AaABAg,0,3,2020-07-25T08:17:22Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-07-25,104
I'like,UgyJN7NgDqbnlYgBIq94AaABAg,0,2,2020-07-23T02:50:16Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-07-23,106
Please upload this movie,UgyUSfpjmnrAVTKtF-54AaABAg,0,3,2020-07-22T20:51:55Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-07-22,107
Much talent in this one.,UgzaMagRRyndewZZ9AF4AaABAg,2,12,2020-07-22T20:24:47Z,EAPQv6HmWT4,2020-11-06,https://www.imdb.com/title/tt7671124/?ref_=adv_li_tt,2020-07-22,107
"Serial - 'consisting of, forming part of, or taking place in a series'
Killer - 'Killer' ",UgzEOmClUFHkCT5X6aF4AaABAg,0,0,2013-05-01T20:31:09Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-05-01,1
"Serial - 'consisting of, forming part of, or taking place in a series'
Killer - 'Killer' 

I'll pass this on to the guy you corrected also, it might benefit him further!",UgyvsDdLOnw8WI_G8SZ4AaABAg,0,0,2013-05-01T20:30:52Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-05-01,1
if you think this is bad take the movie pain and gain where audience are cheering and supporting the main characters where they are actually murderers in real life,UgzSroLfBm7mUDeidn94AaABAg,0,0,2013-05-01T20:05:59Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-05-01,1
"There are a lot of people on this planet born with the capacity to gain serious issues. Most people understand stimuli provided by movies as fantasy and fiction. But there's the 1% that take it to heart. The question is whether you'd like yourself, family or friends to be a victim of that 1%.",UgwgOPo636l2usI76Yp4AaABAg,0,0,2013-05-01T14:04:50Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-05-01,1
Check out the iceman's video documentary. The book was very good too.,UgyYKKZ_MaoHTCSWi3R4AaABAg,0,0,2013-05-01T12:18:57Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-05-01,1
"Serial Killer- somebody who murders many people: a murderer who kills a number of people over a period of time, especially somebody who uses the same method each time",UgyYUiOqqiKIRjq3qmx4AaABAg,0,0,2013-05-01T04:59:15Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-05-01,1
Serial killing has nothing to do with sexuality. A certain amount get sexual release but it isn't a qualification for a serial killer. Just someone who kills multiple people in a 'series'.,UgxqAlN9TVtWka0Bts94AaABAg,0,0,2013-05-01T02:32:04Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-05-01,1
no serial killers are just people who kill multiple times,UgzB0Mqkc5TSQ3ObPfl4AaABAg,0,0,2013-05-01T00:34:34Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-05-01,1
I thought this is iceman the superhero ,UgyMstO3_BmGWmwG5vx4AaABAg,0,0,2013-04-30T22:53:58Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-30,2
"You're looking at it the wrong way. By his mere profession, the man was a serial killer - by definition, that's what he was. Maybe he didn't share the same motivations as your typical homicidal maniac, but that shouldn't change in anybody's mind what he was.",Ugw5qVB2Fo2OTY6LV3N4AaABAg,0,0,2013-04-30T21:49:07Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-30,2
Why do they have him kill James Franco? I love James Franco. =(,UgyOLj1Z1bGrTj1ASpd4AaABAg,0,0,2013-04-30T21:38:02Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-30,2
when is this movie coming out I've waited a year now  ,UgwchoTpbPp66Hvjn794AaABAg,0,0,2013-04-30T19:20:52Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-30,2
I live a couple blocks away from where the Iceman lived. Cool that they are making a movie about it. Hopefully my town gets some credit. Also  some of my friends parents knew the guy and actually went to their house to swim in their pool and hang out with his daughter. Pretty creepy they knew  the deadliest man in New Jersey.,UgwvpF1TjYO_mfFmrt94AaABAg,0,0,2013-04-30T05:51:24Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-30,2
mr. freeze was right,UgzkKXDiFnQfXbx-vh54AaABAg,0,0,2013-04-29T21:53:11Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-29,3
Can't wait!!!!!,UgzfijbyTr0iSOEiNOR4AaABAg,0,0,2013-04-29T19:02:58Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-29,3
i thought this is marvel lol but awesome movie,Ugwd_f-z3cKUAeTDmOl4AaABAg,0,0,2013-04-29T18:07:00Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-29,3
"Guy's got good weed, man, that'll getcha connections in the business...",UgyfXOw948cqxJY8QVZ4AaABAg,0,0,2013-04-29T16:07:44Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-29,3
"For the title, I though that it will be a superhero movie, but now I know that it will be better ",UgzpRSfuude-H4AnCEF4AaABAg,0,0,2013-04-29T15:57:58Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-29,3
looks amazing,UgwfiwQ2vH_KaZxKcKp4AaABAg,0,0,2013-04-29T06:19:27Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-29,3
Anyone else think he looks like Timothy Olyphant in Deadwood when he has the moustache and soul patch thing going on?,Ugx7kQPut1EfGXYe0DF4AaABAg,0,0,2013-04-29T02:32:31Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-29,3
Should've gotten James gandolfini to play the iceman,Ugxrr_3P7IgKCtd-rop4AaABAg,0,0,2013-04-28T06:52:41Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-28,4
"looks okay, the interviews were very insightful.
thumb.",Ugyju7lTiWORoLhg1Lp4AaABAg,0,0,2013-04-28T01:08:02Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-28,4
"If you actually watch the documentaries about this guy, he wasn't a serial killer.  Serial killers usually get some kind of a sexual thrill out of it, he didn't.",UgxO0eVe38m9dmVzTVt4AaABAg,0,0,2013-04-27T16:13:48Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-27,5
Ever watch the interviews of the real Ice Man?  ,Ugz8l9VYfYBzMU79aal4AaABAg,0,0,2013-04-27T13:46:43Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-27,5
mckaley miller is so gorgeous!,Ugzwewe6CkrefhVIXmJ4AaABAg,0,0,2013-04-27T04:07:42Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-27,5
why don't you just take a chill pill and see the movie first before you start bashing it based on what-ifs...?,UgyHf09JMVY3w7irVL94AaABAg,0,0,2013-04-26T21:00:50Z,CJIXOx2-GZ8,2013-05-02,https://www.imdb.com/title/tt1491044/?ref_=adv_li_tt,2013-04-26,6
